date,content,source,url
2025-04-03 12:15:24,"These ETF strategies can help lower your investment risk as tariffs ramp up.... Even before President Trump's dramatic announcement late on Wednesday of a slew of new tariffs on imported goods from dozens of countries, thestock-marketgyrations of 2025 had underscored ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaDdPNndLwjAUfQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037123/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fmarketwatch%2f20250403247%2fthese-etf-strategies-can-help-lower-your-investment-risk-as-tariffs-ramp-up-stock-market-uncertainty/RK=2/RS=CzllFaT0GS_aGii9ei2ohOXrt28-
2025-04-03 12:15:16,"Apple stock leads Magnificent 7 drop as Trump tariffs rattle Big Tech. Apple (AAPL) shares were down by 8.3% during afternoon trading on Thursday, leading the decline of...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ7dPNnuv4jdBLQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037115/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fapple-leads-magnificent-7-stock-143500261.html%3ffr%3dsycsrp_catchall/RK=2/RS=4dhlYweY04OndlULhOqNRjQvyss-
2025-04-03 12:15:13,"Summit Wealth Partners LLC Has $2.86 Million Stock Holdings in Microsoft Co..... Summit Wealth Partners LLC grew its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 13.5% in the 4th quarter, Holdings Channel reports. The institutional investor owned 6,774 shares ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojtDXQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fsummit-wealth-partners-llc-has-2-86-million-stock-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=MviK_8_GMwskdtENwwqjRaBxpao-
2025-04-03 12:15:13,Magnificent 7 relinquishes more than $1 trillion as tech drives stock market.... Last year's high-flyers helped lead the broadmarketlower.,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojsTXQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2fwww.cnbc.com%2f2025%2f04%2f03%2fmag-7-relinquishes-more-than-800-billion-as-tech-drives-stock-market-nosedive.html/RK=2/RS=75OSj13_lTGFupxT1OkV29lt058-
2025-04-03 12:15:09,"Market Madness: The 'Elite 8' Are Becoming a Liability |. At this point, most investors should be keenly aware of the outsized importance of a select group of...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ0dPNnbm4jnHXQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037108/RO=10/RU=https%3a%2f%2fwww.etftrends.com%2fetf-strategist-channel%2fmarket-madness-elite-8-becoming-liability%2f/RK=2/RS=ymzX5LBnuOwf1._woUPI2KNh60s-
2025-04-03 12:15:09,Mag 7 stocks tumble after-hours on new Trump tariffs By Investing.com. Mag 7 stocks tumble after-hours on new Trump tariffs,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ0dPNnbm4jmHXQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037108/RO=10/RU=https%3a%2f%2fza.investing.com%2fnews%2fstock-market-news%2fmag-7-stocks-tumble-afterhours-on-new-trump-tariffs-93CH-3638691/RK=2/RS=S11OgYMoi_awzerifUgoToh1a.M-
2025-04-03 12:15:09,Dow Jones Today: Stock Futures Plummet as Investors React to Trump Tariff News;.... Stockfutures plunged Thursday asmarketparticipants digested the highly anticipated announcement...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ0dPNnbm4jlnXQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037108/RO=10/RU=https%3a%2f%2fwww.investopedia.com%2fdow-jones-today-04032025-11708250/RK=2/RS=Qxq5kSCuUG_bVO3T4Pt0MD2e25M-
2025-04-03 12:15:09,CoreWeave’s chief strategy officer executes $74.97 million stock sale By.... CoreWeave’s chief strategy officer executes $74.97 million stock sale,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ0dPNnbm4jknXQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037108/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2finsider-trading-news%2fcoreweaves-chief-strategy-officer-executes-7497-million-stock-sale-93CH-3964082/RK=2/RS=Jmylky6u1sYokRZ63SyIua7ElDU-
2025-04-03 12:15:05,"Trump tariff stock market crash: Apple, Amazon, Nike, Shopify, Tesla, Walmart.... As of the time of this writing, America’s three largest stock markets are down a significant amount,...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZxdPNnReIjMCrQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037105/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2ftrump-tariff-stock-market-crash-131500734.html%3ffr%3dsycsrp_catchall/RK=2/RS=IZs7QwOXiaOFlgJqXWK8ptkyyjI-
2025-04-03 12:15:01,"Hasbro stock hits 52-week low at $54.25 amid market challenges By Investing.com. In a challengingmarketenvironment, Hasbro Inc (NASDAQ:HAS). The toymaker, known for iconic brands such as Monopoly and Transformers, has faced headwinds that have pressured itsstockprice ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZtdPNnHPQjjh3QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037101/RO=10/RU=https%3a%2f%2fwww.investing.com%2fnews%2fcompany-news%2fhasbro-stock-hits-52week-low-at-5425-amid-market-challenges-93CH-3965945/RK=2/RS=1GKXI7KMl3BAshIdDgYHa17sKaw-
2025-04-03 12:15:01,"Vision Capital Management Inc. Reduces Holdings in Microsoft Co. (NASDAQ:MSFT). Vision Capital Management Inc. cut its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 15.4% in the 4th quarter, HoldingsChannel reports. The fund owned 59,980 shares of the ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZtdPNnHPQjkx3QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037101/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f03%2fvision-capital-management-inc-reduces-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=i7NHCERuUVxudl7E4RbGU1d0JfE-
2025-04-03 12:15:01,Cramer Said the Market Always Closes Too High Versus the Morning. Watch Apple.... The equity markets are seeing a broad selloff in the wake of President Trump’s announcement...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZtdPNnHPQjkB3QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037101/RO=10/RU=https%3a%2f%2f247wallst.com%2finvesting%2f2025%2f04%2f03%2fcramer-said-the-market-always-closes-too-high-versus-the-morning-watch-apple-aapl-meta-meta-and-microsoft-msft-today%2f/RK=2/RS=2DuDPNBbPzYuo7kTPANe7XUkbtE-
2025-04-02 12:16:03,Walt Disney Parks just made a really exciting change. Park visitors can look forward to something special this summer.,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqqdPNnjQwjS9bQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037162/RO=10/RU=https%3a%2f%2fwww.thestreet.com%2fentertainment%2fwalt-disney-parks-just-made-a-really-exciting-change/RK=2/RS=RvBLr4tlPFwAP.srSdFv0iLEjBo-
2025-04-02 12:15:59,"... Benzinga Pro — Where Do Tesla, Nvidia, Apple, Applovin Stock Rank? - Apple.... A look at the top 20 most-searched stocks on Benzinga Pro in March. While many hadnewsin the month...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqmdPNnUHYjLpDQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037159/RO=10/RU=https%3a%2f%2fwww.benzinga.com%2ftrading-ideas%2f25%2f04%2f44597684%2fexclusive-marchs-20-most-searched-tickers-on-benzinga-pro-where-do-tesla-nvidia-apple-applovin-stock-rank/RK=2/RS=FpAdq19J1P_mXXbEMTyfj5nkP7U-
2025-04-02 12:15:57,"... Benzinga Pro — Where Do Tesla, Nvidia, Apple, Applovin Stock Rank? - Apple.... A look at the top 20 most-searched stocks on Benzinga Pro in March. While many hadnewsin the month...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTakdPNnWYQjg2vQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037157/RO=10/RU=https%3a%2f%2fwww.benzinga.com%2ftrading-ideas%2f25%2f04%2f44597684%2fexclusive-marchs-20-most-searched-tickers-on-benzinga-pro-where-do-tesla-nvidia-apple-applovin-stock-rank/RK=2/RS=Y75dvDOdk2TEWp27Qu5gOal0kG8-
2025-04-02 12:15:30,"Microsoft Co. (NASDAQ:MSFT) Shares Sold by Martin Capital Partners LLC. Martin Capital Partners LLC decreased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 54.2% during the 4th quarter, HoldingsChannel reports. The institutional investor owned 5,720 ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaKdPNnHiUihWnQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037130/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-co-nasdaqmsft-shares-sold-by-martin-capital-partners-llc%2f/RK=2/RS=TwZzZ4psp1dYvY8AWVi6EsJG0Bs-
2025-04-02 12:15:30,Dow Jones Today: Stock Futures Fall Ahead of Trump Tariff Announcement This.... Stockfutures moved lower Wednesday morning asmarketparticipants await the details of President...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaKdPNnHiUij2nQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037130/RO=10/RU=https%3a%2f%2fwww.investopedia.com%2fdow-jones-today-04022025-11707447/RK=2/RS=MTIufK0H.8VfNpNHqr10YdhhsnM-
2025-04-02 12:15:30,"CoreWeave IPO: Is this Fast-Growing AI Stock a Buy Right Now?. Since artificial intelligence (AI) caught the attention of themarketbeginning in November 2022,...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTaKdPNnHiUii2nQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037130/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fcoreweave-ipo-fast-growing-ai-154846808.html%3ffr%3dsycsrp_catchall/RK=2/RS=g5LTrQPofLRSHV9pBP2auBVr6E8-
2025-04-02 12:15:28,Why Rivian (RIVN) Shares Are Getting Obliterated Today. Shares of electric vehicle manufacturer Rivian (NASDAQ:RIVN) fell 6.9% in the morning session after...,Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqHdPNnamcjHJTQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037127/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-rivian-rivn-shares-getting-180747472.html%3ffr%3dsycsrp_catchall/RK=2/RS=jWqFkh.LJq6fF88v7hiSsWZF_Do-
2025-04-02 12:15:28,"Microsoft Co. (NASDAQ:MSFT) is Meritage Portfolio Management’s 2nd Largest.... Meritage Portfolio Management decreased its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.7% during the fourth quarter, according to its most recent filing with the SEC.",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqHdPNnamcjI5TQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1744037127/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-co-nasdaqmsft-is-meritage-portfolio-managements-2nd-largest-position%2f/RK=2/RS=OEdZn1OC6bkHi6efON7WGMs4tvo-
2025-04-02 12:15:28,"Tectonic Advisors LLC Has $5.35 Million Holdings in Microsoft Co. (NASDAQ:MSFT). Tectonic Advisors LLC increased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 18.9% in the fourth quarter, Holdings Channel reports. The institutional investor owned 12,688 shares ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqHdPNnamcjHZTQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037127/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2ftectonic-advisors-llc-has-5-35-million-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=oBaBOyVn6DvRn4x.sfgT.eI0vWQ-
2025-04-02 12:15:19,"Market Today: Lucid Group Gains as Tesla Faces Challenges Amid T. Thestock marketexperienced a volatile start to April and Q2, with major equity indices fluctuating...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ.dPNnkZEj6mfQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037118/RO=10/RU=https%3a%2f%2fwww.gurufocus.com%2fnews%2f2759209%2fmarket-today-lucid-group-gains-as-tesla-faces-challenges-amid-tariff-concerns/RK=2/RS=hoXKhmpvfV01FB7FQTVZ4lUoAms-
2025-04-02 12:15:19,Microsoft (NASDAQ:MSFT) Price Target Lowered to $500.00 at Jefferies Financial.... Microsoft (NASDAQ:MSFT – Get Free Report) had its price objective decreased by research analysts at Jefferies Financial Group from...research report issued to clients and investors on Monday ...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ.dPNnkZEj42fQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037118/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-nasdaqmsft-price-target-lowered-to-500-00-at-jefferies-financial-group%2f/RK=2/RS=00jr110Xp8quvMrMyUOpycCIsXE-
2025-04-02 12:15:19,Microsoft (NASDAQ:MSFT) Trading Down 2.8% After Analyst Downgrade. Microsoft Co. (NASDAQ:MSFT – Get Free Report) was down 2.8% during trading on Monday after Jefferies Financial Group lowered their price target on the stock from $550.00 to $500.00. Jefferies ...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ.dPNnkZEj6GfQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037118/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-nasdaqmsft-trading-down-2-8-after-analyst-downgrade%2f/RK=2/RS=Qnlf3htMHthJkIDSXFlRMrL674Q-
2025-04-02 12:15:16,"Microsoft Co. (NASDAQ:MSFT) is Lockheed Martin Investment Management Co.’s 2nd.... Lockheed Martin Investment Management Co. grew its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 13.4% in the 4th quarter, according to the company in its most recent Form 13F filing ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ7dPNnuv4jchLQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037115/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-co-nasdaqmsft-is-lockheed-martin-investment-management-co-s-2nd-largest-position%2f/RK=2/RS=XYpaR7UFVDSxcks9f6cv7FB6S3E-
2025-04-02 12:15:16,"Q1’s Biggest Lesson for Investors: Diversification Works. For all the turmoil in thenewslately, investors who stuck with the tried-and-true strategy of holding diversified portfolios have come out of the first quarter of 2025 with barely a scratch ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ7dPNnuv4jbxLQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037115/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fmarkets%2fq1s-biggest-lesson-investors-diversification-works/RK=2/RS=Lu2lvN1N0u8QUtcFEQFALw3.DsE-
2025-04-02 12:15:16,"How Much Further Can the ""Magnificent Seven"" Fall? Here's What History Suggests..... Concerns about new tariffs, weakening consumer sentiment, geopolitical tensions, and astock market...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ7dPNnuv4jaBLQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037115/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2025%2f04%2f02%2fhow-much-further-can-the-magnificent-seven-fall-he%2f/RK=2/RS=kerYF9WYhql35tngzkKMRAelw0M-
2025-04-02 12:15:13,"How Much Further Can the ""Magnificent Seven"" Fall? Here's What History Suggests.. Concerns about new tariffs, weakening consumer sentiment, geopolitical tensions, and astock market...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojrTXQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fmuch-further-magnificent-seven-fall-111500948.html%3ffr%3dsycsrp_catchall/RK=2/RS=THvzgsr6JDvRkwhr6OYhQy57yyM-
2025-04-02 12:15:13,"How Much Further Can the ""Magnificent Seven"" Fall? Here's What History Suggests..... Concerns about new tariffs, weakening consumer sentiment, geopolitical tensions, and astock market...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojszXQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2025%2f04%2f02%2fhow-much-further-can-the-magnificent-seven-fall-he%2f/RK=2/RS=J5yLy5IEjOKASSe5u8oDyv.hsaI-
2025-04-02 12:15:13,"Osprey Private Wealth LLC Raises Stock Holdings in Microsoft Co. (NASDAQ:MSFT). (NASDAQ:MSFT – Free Report) by 0.2% in the 4th quarter, according to its most recent Form 13F filing with the Securities & Exchange Commission. The firm owned 14,385 shares of the software giant ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojrzXQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fosprey-private-wealth-llc-raises-stock-holdings-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=Ewv5WaQxjxlN9P692P5ujZBVHfM-
2025-04-02 12:15:13,"Virginia Wealth Management Group Inc. Has $5.51 Million Stock Position in.... Virginia Wealth Management Group Inc. grew its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 4th quarter, according to its most recent 13F filing with the SEC. The ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_Yp4dPNnIOojqTXQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037113/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fvirginia-wealth-management-group-inc-has-5-51-million-stock-position-in-microsoft-co-nasdaqmsft%2f/RK=2/RS=m4_EqXQoxLfcIWJ8Jmnyfo5vKtY-
2025-04-02 12:15:09,"The Zacks Analyst Blog Highlights Microsoft, Alphabet, Nvidia and Amazon. Stocks recently featured in the blog include: MicrosoftMSFT, Alphabet GOOGL, Nvidia NVDA and Amazon...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZ0dPNnbm4jlHXQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037108/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fzacks-analyst-blog-highlights-microsoft-130900003.html%3ffr%3dsycsrp_catchall/RK=2/RS=xMbxvAYSkMftDdoTf3DkF_6s1Qg-
2025-04-02 12:15:05,Microsoft (NASDAQ:MSFT) Sets New 1-Year Low on Analyst Downgrade. Microsoft Co. (NASDAQ:MSFT – Get Free Report) shares reached a new 52-week low during mid-day trading on Monday after Jefferies Financial Group lowered their price target on the stock from $550.00 ...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTZxdPNnReIjJirQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037105/RO=10/RU=https%3a%2f%2fwww.etfdailynews.com%2f2025%2f04%2f02%2fmicrosoft-nasdaqmsft-sets-new-1-year-low-on-analyst-downgrade%2f/RK=2/RS=2uR04r7tgN5_mALcCx0zaGXqCxw-
2025-04-01 12:16:06,Does CoreWeave's disappointing IPO signal an AI bubble?. Nvidia-backed AI and cloud computing company CoreWeave made itsmarketdebut on Friday to little...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTatdPNnReIjAivQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037165/RO=10/RU=https%3a%2f%2fqz.com%2fcoreweave-ipo-ai-bubble-1851773579/RK=2/RS=EkhN_y.Vh.mw0kkoIB0ur3w3QBs-
2025-04-01 12:16:06,"Morning Brew: Brookfield Expands with Angel Oak Stake, Trump Tar. The S&P 500 futures are down 28 points, the Nasdaq 100 futures have dropped 91 points, and the Dow...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTatdPNnReIjBivQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037165/RO=10/RU=https%3a%2f%2fwww.gurufocus.com%2fnews%2f2758245%2fmorning-brew-brookfield-expands-with-angel-oak-stake-trump-tariffs-loom/RK=2/RS=gbbIsBvjloNgfVbwncaUoVcYu1E-
2025-04-01 12:16:03,"S&P, Nasdaq end higher as Wall Street gyrates in Trump-tariffs limbo. The S&P 500 and the Nasdaq Composite both closed higher on Tuesday, after a topsy-turvy day on Wall...",Yahoo Finance,https://r.search.yahoo.com/_ylt=Awr9_YqqdPNnjQwjRNbQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037162/RO=10/RU=https%3a%2f%2fwww.reuters.com%2fmarkets%2fus%2ffutures-slip-investors-focus-tariff-risks-2025-04-01%2f/RK=2/RS=Q1.d96fLhpf8MDkuf03k_nbpARs-
2025-04-01 12:15:57,Why First Watch (FWRG) Stock Is Up Today. Watch Restaurant Group (NASDAQ:FWRG) jumped 7.7% in the morning session after TD Cowen upgraded thestock's rating from Hold to Buy and assigned a price...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTakdPNnWYQjgGvQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037157/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-first-watch-fwrg-stock-162521111.html%3ffr%3dsycsrp_catchall/RK=2/RS=Co1PsvoO2Iaj7IOF6g1kluiXol4-
2025-04-01 12:15:57,"Vertical class? These are the April Fool's jokes airlines are doing. The flagship carrier of the United Arab Emirates, Emirates took to social media platforms such as Instagram (META) , LinkedIn (MSFT) and X to announce its new VIP service. ""Introducing our new ...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTakdPNnWYQjemvQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037157/RO=10/RU=https%3a%2f%2fwww.thestreet.com%2ftravel%2fairline-april-fools-day-jokes/RK=2/RS=iwBszrteIAxaeZK43fQwDAczKys-
2025-04-01 12:15:54,"Reflecting On Automation Software Stocks’ Q4 Earnings: Appian (NASDAQ:APPN). As the Q4 earnings season comes to a close, it’s time to take stock of this quarter’s best and worst...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjuZnQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2freflecting-automation-software-stocks-q4-091652140.html%3ffr%3dsycsrp_catchall/RK=2/RS=6cCVh1kMCb3JNhesiQfcjDZ3OTc-
2025-04-01 12:15:54,"S&P, Nasdaq end higher as Wall Street gyrates in Trump-tariffs limbo By Reuters. Financial markets have been volatile in recent weeks as investors assessed the economic fallout of...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjv5nQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fca.investing.com%2fnews%2feconomy-news%2ffutures-slip-as-investors-focus-on-tariff-risks-3933025/RK=2/RS=2R02szegh_ZPfEY1x34mImgq3MA-
2025-04-01 12:15:54,"S&P, Nasdaq end higher as Wall Street gyrates in Trump-tariffs limbo By Reuters. Financial markets have been volatile in recent weeks as investors assessed the economic fallout of...",Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjwZnQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fza.investing.com%2fnews%2feconomy-news%2ffutures-slip-as-investors-focus-on-tariff-risks-3634982/RK=2/RS=ZU4Nfixi9r1dk5Hboum5UrwfOX4-
2025-04-01 12:15:54,What to make of Wall Street's mixed calls on Apple stock. Two Wall Street firms have dueling views on Apple . ThenewsCitigroup on Monday reiterated its buy...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjw5nQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2fwww.cnbc.com%2f2025%2f04%2f01%2fwhat-to-make-of-wall-streets-mixed-calls-on-apple-stock.html/RK=2/RS=LnBQeILwHBzqVW7On_giLIN_VD0-
2025-04-01 12:15:54,Why Is Celsius (CELH) Stock Soaring Today. Shares of energy drink company Celsius (NASDAQ:CELH) jumped 8.9% in the afternoon session after Truist analysts upgraded thestock's rating from Hold to...,Yahoo Finance,https://r.search.yahoo.com/_ylt=AwrjfTahdPNnZEwjt5nQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1744037154/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fwhy-celsius-celh-stock-soaring-201316351.html%3ffr%3dsycsrp_catchall/RK=2/RS=UjgQWrmZXhxmEHN5WHbvbi1dwFI-
